FB.ID,Gene.Symbol,Chr.Arm,Start,Stop
FBgn0263527,mir-4908,3R,30506829,30506887
FBgn0054041,CG34041,3R,30508023,30510146
FBgn0039783,PH4alphaNE2,3R,30510083,30512214
FBgn0051524,CG31524,3R,30512325,30514355
FBgn0039784,CG9698,3R,30514777,30516980
FBgn0027654,jdp,3R,30517059,30527037
FBgn0267112,CR45552,3R,30528280,30531861
FBgn0267113,CR45553,3R,30530355,30532377
FBgn0082582,tmod,3R,30532607,30578905
FBgn0083991,CG34155,3R,30554554,30560199
FBgn0039787,CG9702,3R,30579429,30582117
FBgn0039788,Rpt6R,3R,30582198,30583697
FBgn0039789,CG9717,3R,30584020,30587302
FBgn0039790,CG2246,3R,30592971,30601489
FBgn0051019,CG31019,3R,30597004,30599296
FBgn0051021,CG31021,3R,30602206,30604041
FBgn0051017,PH4alphaNE3,3R,30604181,30606144
FBgn0051016,CG31016,3R,30606189,30610456
FBgn0267131,CR45571,3R,30612028,30615478
FBgn0266259,CG44954,3R,30618626,30621906
FBgn0264985,CR44136,3R,30624829,30625592
FBgn0039792,CG2267,3R,30627241,30629028
FBgn0267956,CR46236,3R,30630387,30631430
FBgn0051013,CG31013,3R,30643767,30645880
FBgn0051015,PH4alphaPV,3R,30646106,30648551
FBgn0085461,CG34432,3R,30649151,30649873
FBgn0085462,CG34433,3R,30649961,30650858
FBgn0266701,CR45191,3R,30664778,30666142
FBgn0039795,Spn100A,3R,30690642,30692768
FBgn0039796,CG12069,3R,30693572,30695498
FBgn0000274,Pka-C2,3R,30695537,30697138
FBgn0283501,CR46115,3R,30697380,30704118
FBgn0051010,CG31010,3R,30704762,30706121
FBgn0267939,CR46219,3R,30715125,30716848
FBgn0039797,CG1340,3R,30726087,30728052
FBgn0039798,CG11313,3R,30729837,30731165
FBgn0039799,CG15543,3R,30742880,30744474
FBgn0039800,Npc2g,3R,30744605,30745263
FBgn0039801,Npc2h,3R,30745479,30746290
FBgn0262883,CR43238,3R,30746685,30747172
FBgn0004606,zfh1,3R,30765926,30789202
FBgn0266699,CR45189,3R,30781178,30783645
FBgn0011739,wts,3R,30789625,30806619
FBgn0262444,mir-1013,3R,30791636,30791696
FBgn0039802,dj-1beta,3R,30807117,30807978
FBgn0027598,cindr,3R,30808617,30827005
FBgn0039804,CG15544,3R,30827819,30842034
FBgn0003720,tll,3R,30852315,30854400
FBgn0039805,Cpr100A,3R,30867521,30869184
FBgn0039806,CG15545,3R,30870939,30872351
FBgn0039807,CG15546,3R,30874365,30876186
FBgn0039808,CG12071,3R,30877084,30881027
FBgn0039809,CG15547,3R,30881792,30883503
FBgn0000416,Sap-r,3R,30883464,30889062
FBgn0015032,Cyp4c3,3R,30894038,30900688
FBgn0053483,CG33483,3R,30900718,30902161
FBgn0267940,CR46220,3R,30904968,30905532
FBgn0020912,Ptx1,3R,30912754,30930682
FBgn0264833,CR44041,3R,30921682,30922383
FBgn0039810,CG15549,3R,30935396,30936507
FBgn0039811,CG15550,3R,30936589,30937102
FBgn0039812,CG15548,3R,30959700,30962307
FBgn0062411,Ctr1C,3R,30963290,30964320
FBgn0004573,5-HT7,3R,30968236,31016875
FBgn0267785,CR46116,3R,30984809,30985135
FBgn0051008,CG31008,3R,30989478,30990006
FBgn0051007,CG31007,3R,30991700,30992457
FBgn0267786,CR46117,3R,30992803,30993615
FBgn0053773,CG33773,3R,31035346,31036124
FBgn0010015,CanA1,3R,31039374,31046821
FBgn0053920,CG33920,3R,31044391,31045105
FBgn0016123,Alp4,3R,31048929,31052540
FBgn0263562,mir-4948,3R,31051098,31051203
FBgn0010808,l(3)03670,3R,31052616,31053915
FBgn0002413,dco,3R,31054085,31061210
FBgn0024288,Sox100B,3R,31065253,31083407
FBgn0039816,CG11317,3R,31090712,31097321
FBgn0039817,CG15553,3R,31098868,31101169
FBgn0039818,CG11318,3R,31106362,31109191
FBgn0261395,Prosalpha3T,3R,31122527,31123415
FBgn0039820,CG15554,3R,31126149,31127335
FBgn0039821,CG15556,3R,31127965,31130666
FBgn0267926,CR46207,3R,31131542,31132033
FBgn0263412,CR43458,3R,31132330,31133050
FBgn0013973,Gycbeta100B,3R,31134392,31178278
FBgn0086704,stops,3R,31158156,31169106
FBgn0051004,mesh,3R,31178389,31195762
FBgn0004389,bnk,3R,31193362,31194389
FBgn0039827,CG1544,3R,31196916,31203722
FBgn0267435,chp,3R,31204180,31210730
FBgn0061476,Zwilch,3R,31210966,31213376
FBgn0039828,CG1542,3R,31213458,31214784
FBgn0039829,CG15561,3R,31214776,31215942
FBgn0039830,ATPsynC,3R,31216145,31219630
FBgn0046696,RNaseP:RNA,3R,31217364,31217662
FBgn0263544,mir-4949,3R,31219274,31219372
FBgn0039831,CG12054,3R,31220702,31231259
FBgn0039832,CG15563,3R,31231685,31232336
FBgn0039833,CG15564,3R,31232415,31235362
FBgn0051005,qless,3R,31236035,31252608
FBgn0039835,mRpL32,3R,31252872,31253686
FBgn0039836,CG1750,3R,31253659,31254900
FBgn0086362,spn-F,3R,31255127,31256659
FBgn0039838,CG3669,3R,31257599,31260049
FBgn0040628,CG18672,3R,31260247,31261667
FBgn0040629,CG18673,3R,31262598,31263878
FBgn0039839,ppk24,3R,31265730,31268511
FBgn0039840,CG11340,3R,31300918,31305384
FBgn0085376,CG34347,3R,31311157,31371748
FBgn0267787,CR46118,3R,31345139,31345746
FBgn0046332,gskt,3R,31372427,31374198
FBgn0039844,CG1607,3R,31382109,31391893
FBgn0051204,CG31204,3R,31391894,31393527
FBgn0051002,CG31002,3R,31393582,31395304
FBgn0019990,Gcn2,3R,31395660,31402013
FBgn0039846,CG11337,3R,31401560,31405452
FBgn0261988,Gprk2,3R,31405245,31457873
FBgn0039848,lox,3R,31458380,31459869
FBgn0039849,CG11334,3R,31459822,31463037
FBgn0039850,CG11333,3R,31463301,31464134
FBgn0267114,CR45554,3R,31469103,31469978
FBgn0267115,CR45555,3R,31473041,31473738
FBgn0267132,CR45572,3R,31491078,31492678
FBgn0039851,mey,3R,31499235,31506992
FBgn0267133,CR45573,3R,31519878,31523278
FBgn0039852,nyo,3R,31543032,31566165
FBgn0267789,CR46120,3R,31568103,31569097
FBgn0267788,CR46119,3R,31570983,31571281
FBgn0028968,gammaCOP,3R,31572143,31575707
FBgn0043900,pygo,3R,31575835,31580699
FBgn0003268,rod,3R,31580951,31588244
FBgn0266700,CR45190,3R,31588279,31590411
FBgn0039854,CG1635,3R,31588673,31590392
FBgn0039855,CG1638,3R,31590581,31592316
FBgn0039856,CG1774,3R,31592803,31594719
FBgn0039857,RpL6,3R,31594792,31596204
FBgn0039858,CycG,3R,31596642,31612664
FBgn0011655,Med,3R,31611046,31615375
FBgn0039859,CG11539,3R,31615284,31616160
FBgn0039860,CG1792,3R,31616303,31617837
FBgn0039861,pasha,3R,31617977,31622217
FBgn0039862,kek6,3R,31622136,31664646
FBgn0039863,CG1815,3R,31669465,31677971
FBgn0039864,CG11550,3R,31678147,31679880
FBgn0264900,CR44091,3R,31680596,31681019
FBgn0267124,CR45564,3R,31687978,31688526
FBgn0267125,CR45565,3R,31689128,31689878
FBgn0266412,CR45052,3R,31704781,31705498
FBgn0261583,CG42693,3R,31707870,31708340
FBgn0054046,CR34046,3R,31709275,31709788
FBgn0003870,ttk,3R,31713867,31735392
FBgn0039867,CstF-50,3R,31735503,31736963
FBgn0039868,CG11563,3R,31737035,31737999
FBgn0000557,Ef1alpha100E,3R,31738468,31743306
FBgn0039869,CG1890,3R,31743490,31744248
FBgn0039870,CG1896,3R,31744282,31745178
FBgn0000150,awd,3R,31745172,31746077
FBgn0261479,nero,3R,31746445,31747558
FBgn0022349,CG1910,3R,31747643,31751894
FBgn0039872,salt,3R,31751825,31754705
FBgn0262384,mir-1014,3R,31753524,31753591
FBgn0017448,CG2187,3R,31755356,31758637
FBgn0265203,CR44263,3R,31758710,31759360
FBgn0039873,Smvt,3R,31759404,31761579
FBgn0003065,CG2150,3R,31763304,31764772
FBgn0263384,CR43436,3R,31767124,31767790
FBgn0046756,pncr017:3R,3R,31767973,31769423
FBgn0270927,betaGlu,3R,31769293,31771848
FBgn0039875,sip3,3R,31772219,31775163
FBgn0039876,CG2126,3R,31775049,31776652
FBgn0005632,faf,3R,31777020,31790681
FBgn0039877,CG2118,3R,31790592,31793907
FBgn0027620,Acf,3R,31793981,31799799
FBgn0250755,CG42233,3R,31799634,31805278
FBgn0039879,Ir100a,3R,31800963,31802774
FBgn0039881,CG1971,3R,31805468,31806769
FBgn0039882,CG11576,3R,31806867,31810186
FBgn0266268,FeCH,3R,31810460,31812296
FBgn0039883,RhoGAP100F,3R,31812609,31846570
FBgn0011224,heph,3R,31846987,32015520
FBgn0039886,CG2003,3R,31978121,31990909
FBgn0267116,CR45556,3R,32012648,32013408
FBgn0267117,CR45557,3R,32015941,32026928
FBgn0039887,CG2053,3R,32038330,32039753
FBgn0040206,krz,3R,32045314,32051993
FBgn0002780,mod,3R,32052060,32054974
FBgn0002645,Map205,3R,32055279,32068441
